Gene_1,Gene_2
SCLT1,OTUD4
SCLT1,SLC39A8
SCLT1,ZGRF1
SCLT1,HHIP
SCLT1,CCNI
SCLT1,PGRMC2
SCLT1,HADH
SCLT1,EMCN
SCLT1,BLTP1
SCLT1,NDNF
SCLT1,NFKB1
SCLT1,ELF2
SCLT1,PTPN13
SCLT1,MANBA
SCLT1,LARP7
SCLT1,G3BP2
SCLT1,HHIP-AS1
SCLT1,CNOT6L
SCLT1,PARM1
SCOC,CISD2
SCOC,GTF2IP12
SCOC,TRAM1L1
SCOC,PRDM8
SCOC,ENOPH1
SCOC,ELMOD2
SCOC,SCD5
SCOC,ADH1B
SCOC,SLC39A8
SCOC,PYURF
SCOC,LAMTOR3
SCOC,ADH5
SCOC,NDNF
SCOC,ANKRD50
SCOC,SHROOM3
SCOC,ANXA3
SCOC,C4orf3
SDAD1,NOCT
SDAD1,UBE2D3
SDAD1,H2AZ1
SDAD1,AREG
SDAD1,LIN54
SDAD1,SEC24B
SDAD1,SHROOM3
SDAD1,MGST2
SDAD1,MRPL1
SDAD1,ABCE1
SEC24B,MGST2
SEC24B,AFF1
SEC24D,PPM1K
SEC24D,ABCE1
SEC24D,ANXA3
SEC24D,USO1
SEC24D,OSTC
SEC24D,WDFY3-AS2
SEC24D,CDS1
SEC24D,PRKG2
SEC24D,BMP3
SEC24D,CAMK2D
SEC24D,FAM13A
SEC24D,CCNI
SEC24D,NPNT
SEC24D,PLAC8
SEC24D,SHROOM3
SEC31A,HNRNPD
SEC31A,ZGRF1
SEC31A,SEC24D
SEC31A,MFSD8
SEC31A,INTU
SEC31A,SEPTIN7P14
SEC31A,GPRIN3
SEC31A,FAM13A
SEC31A,SEPTIN11
SEC31A,CCNI
SEC31A,AIMP1
SEC31A,ABHD18
SEC31A,BLTP1
SEC31A,NAA15
SEC31A,SETD7
SEC31A,LARP7
SEC31A,DAPP1
SEPTIN11,FAM47E
SEPTIN11,ADH1C
SEPTIN11,GPRIN3
SEPTIN11,ANXA5
SEPTIN11,INTU
SEPTIN7P14,HNRNPDL
SEPTIN7P14,INTU
SEPTIN7P14,C4orf3
SEPTIN7P14,CCNI
SETD7,SPRY1
SETD7,BLTP1
SETD7,MFSD8
SETD7,SMAD1
SETD7,ZGRF1
SETD7,RAB33B-AS1
SETD7,PKD2
SETD7,LARP1B
SETD7,SYNPO2
SETD7,ABHD18
SETD7,CDKL2
SETD7,ANXA3
SETD7,AFF1
SETD7,GTF2IP12
SETD7,CCNI
SETD7,CAMK2D
SETD7,FAM47E
SETD7,MTHFD2L
SETD7,PGRMC2
SETD7,HNRNPDL
SETD7,INTU
SETD7,ANTXR2
SETD7,OTUD4
SETD7,SEPTIN11
SETD7,EXOSC9
SETD7,KLHL8
SETD7,FAT4
SGMS2,TIGD2
SGMS2,KLHL8
SGMS2,SMARCA5
SGMS2,SMAD1
SGMS2,SDAD1
SGMS2,UBE2D3
SGMS2,SMARCAD1
SGMS2,HHIP-AS1
SGMS2,NAA15
SGMS2,NOCT
SGMS2,ANTXR2
SGMS2,AREG
SGMS2,SHROOM3
SGMS2,HNRNPDL
SGMS2,CXCL5
SGMS2,SPRY1
SHROOM3,FAM47E
SHROOM3,GPAT3
SHROOM3,SPP1
SLC9B2,LEF1
SLC9B2,SPRY1
SLC9B2,NOCT
SLC9B2,BMP3
SLC9B2,PDE5A
SLC9B2,FAT4
SLC9B2,NAP1L5
SLC9B2,PDLIM5
SLC9B2,SCARB2
SMAD1,TSPAN5
SMAD1,ABCE1
SMAD1,SHROOM3
SMAD1,IL15
SMAD1,SEPTIN11
SMAD1,MMRN1
SMAD1,FAM47E
SMAD1,PPP3CA
SMAD1,PLAC8
SMAD1,SLC39A8
SMAD1,SPRY1
SMAD1,AREG
SMAD1,ANXA3
SMARCA5,AFF1
SMARCA5,SHROOM3
SMARCA5,FGF2
SMARCAD1,LIN54
SMARCAD1,CCNI
SMARCAD1,NPNT
SMARCAD1,BLTP1
SMARCAD1,H2AZ1
SMARCAD1,NFKB1
SNCA,NAAA
SNCA,CISD2
SNCA,SEPTIN7P14
SNCA,HADH
SNCA,BLTP1
SNCA,ANKRD50
SNCA,ABHD18
SNCA,SMARCAD1
SNCA,ZGRF1
SNCA,CCNI
SNCA,OTUD4
SNCA,CDKL2
SNCA,MGST2
SNCA,ARHGEF38
SNCA,DNAJB14
SNCA,GTF2IP12
SNHG8,LIN54
SNHG8,WDFY3-AS2
SNHG8,OTUD4
SOWAHB,CNOT6L
SOWAHB,ARSJ
SOWAHB,ALPK1
SOWAHB,NDNF
SOWAHB,MCUB
SOWAHB,LINC01094
SOWAHB,CDS1
SOWAHB,SHROOM3
SOWAHB,FAM47E
SOWAHB,PTPN13
SOWAHB,PRSS12
SOWAHB,STBD1
SOWAHB,PARM1
SOWAHB,SGMS2
SOWAHB,BTC
SOWAHB,SCLT1
SOWAHB,PLAC8
SOWAHB,GPRIN3
SPARCL1,PKD2
SPARCL1,ENOPH1
SPARCL1,HHIP
SPARCL1,G3BP2
SPARCL1,SYNPO2
SPARCL1,CFI
SPARCL1,FAM241A
SPARCL1,EMCN
SPARCL1,SMAD1
SPARCL1,FGF2
SPARCL1,FRAS1
SPARCL1,PDE5A
SPARCL1,ADH1B
SPARCL1,ANKRD50
SPARCL1,CISD2
SPARCL1,PAQR3
SPARCL1,SPRY1
SPARCL1,DAPP1
SPARCL1,COX18
SPARCL1,AFF1
SPARCL1,MMRN1
SPARCL1,GPRIN3
SPARCL1,LIN54
SPARCL1,BMP2K
SPARCL1,LINC01094
SPARCL1,LAMTOR3
SPARCL1,PYURF
SPATA5,PPM1K
SPATA5,CNOT6L
SPRY1,ANKRD50
SPRY1,OSTC
SPRY1,ANXA3
SPRY1,NPNT
SPRY1,MMRN1
SPRY1,AIMP1
SPRY1,CDKL2
SPRY1,SLC39A8
SPRY1,RASGEF1B
STBD1,DNAJB14
STBD1,HPSE
STBD1,SHROOM3
STBD1,MCUB
STBD1,DAPP1
SYNPO2,CDKL2
SYNPO2,MMRN1
SYNPO2,PDE5A
SYNPO2,WDFY3-AS2
SYNPO2,GPRIN3
SYNPO2,CCNI
SYNPO2,SLC39A8
SYNPO2,C4orf3
SYNPO2,ANXA3
SYNPO2,OTUD4
SYNPO2,ARHGEF38
SYNPO2,LARP1B
SYNPO2,SPRY1
SYNPO2,ABRAXAS1
SYNPO2,UNC5C
SYNPO2,NAA15
SYNPO2,PKD2
SYNPO2,ADH1B
SYNPO2,INPP4B
SYNPO2,FGF2
SYNPO2,RNF150
TBC1D9,LIN54
TBC1D9,RASGEF1B
TBC1D9,THAP6
TBC1D9,UBE2D3-AS1
TBC1D9,HERC5
TBC1D9,PPM1K
TBC1D9,G3BP2
TBC1D9,DAPP1
TBC1D9,ARHGAP24
TBCK,PYURF
TBCK,PKD2
TET2,HNRNPD
TET2,SCD5
TET2,INTU
TET2,BMP2K
TET2,GPRIN3
TET2,GTF2IP12
TET2,BLTP1
TET2,PGRMC2
TET2,ADH5
TET2,NFKB1
TET2,ABHD18
TET2,ALPK1
TET2,ZGRF1
TET2,GPAT3
TET2,OTUD4
TET2,STBD1
TET2,ZNF827
TET2,SCLT1
TET2,SETD7
TET2,LINC01088
TET2,WDFY3
TET2,LARP7
TET2,DAPP1
TET2,PARM1
THAP6,SEC31A
THAP6,NOCT
THAP6,INTU
THAP6,RASGEF1B
THAP6,ALPK1
THAP6,ZGRF1
THAP6,GTF2IP12
THAP6,SCD5
THAP6,SEPTIN7P14
THAP6,USO1
THAP6,MFSD8
THAP6,H2AZ1
THAP6,TIGD2
THAP6,ABHD18
THAP6,ELF2
THAP6,SMARCAD1
THAP6,ADH5
THAP6,PDLIM5
THAP6,ELMOD2
THAP9-AS1,SCLT1
THAP9-AS1,ANTXR2
THAP9-AS1,IL15
THAP9-AS1,THAP6
THAP9-AS1,SCARB2
THAP9-AS1,HNRNPDL
THAP9-AS1,CCNI
THAP9-AS1,SNCA
THAP9-AS1,SYNPO2
THAP9-AS1,GTF2IP12
THAP9-AS1,SEPTIN7P14
THAP9-AS1,BLTP1
THAP9-AS1,ADH5
THAP9-AS1,UNC5C
THAP9-AS1,LARP7
THAP9-AS1,G3BP2
THAP9-AS1,ZGRF1
THAP9-AS1,ABHD18
THAP9-AS1,ELF2
THAP9-AS1,MFSD8
THAP9-AS1,HADH
THAP9-AS1,TET2
TIFA,ARSJ
TIFA,PTPN13
TIGD2,NOCT
TIGD2,RASGEF1B
TMEM150C,MAML3
TMEM150C,CYP2U1
TMEM150C,USO1
TNIP3,FGF2
TNIP3,CXCL1
TNIP3,CXCL5
TNIP3,GPRIN3
TNIP3,SPARCL1
TNIP3,NFKB1
TRAM1L1,TSPAN5
TRAM1L1,AFF1
TRAM1L1,TIGD2
TRAM1L1,ELF2
TRAM1L1,UBE2D3
TRAM1L1,OTUD4
TSPAN5,ARHGEF38
TSPAN5,FAM47E
TSPAN5,PPM1K
UBE2D3,RASGEF1B
UBE2D3,USP53
UBE2D3,ELF2
UBE2D3,CXCL8
UBE2D3,PCDH18
UBE2D3,ABCE1
UBE2D3,NOCT
UBE2D3,LARP1B
UNC5C,SLC39A8
UNC5C,LARP1B
UNC5C,SEPTIN11
UNC5C,ANXA3
UNC5C,CCNI
UNC5C,HNRNPDL
UNC5C,ANTXR2
UNC5C,IL15
USO1,PCDH18
USO1,CDS1
USO1,SEPTIN11
USO1,TSPAN5
USP38,MGST2
USP38,AFF1
USP38,OTUD4
USP38,SLC39A8
USP38,INTU
USP38,TET2
USP38,TBC1D9
USP38,SHROOM3
USP38,JADE1
USP38,G3BP2
USP38,KLHL8
USP38,PDLIM5
USP38,SMARCA5
USP38,ZNF330
USP38,EIF4E
USP38,AREG
USP38,RASGEF1B
USP38,ADH1C
USP38,BMP3
USP38,UBE2D3
USP38,FAT4
USP53,MGST2
USP53,AFF1
WDFY3,BLTP1
WDFY3,C4orf3
WDFY3,SCD5
WDFY3,HNRNPD
WDFY3,PARM1
WDFY3,PYURF
WDFY3,NDUFC1
WDFY3,SMARCAD1
WDFY3,LIN54
WDFY3-AS2,PGRMC2
WDFY3-AS2,ANTXR2
ZGRF1,EIF4E
ZGRF1,PGRMC2
ZGRF1,ANTXR2
ZGRF1,WDFY3-AS2
ZGRF1,INTU
ZGRF1,BMP3
ZGRF1,CDS1
ZGRF1,ELF2
ZGRF1,HNRNPDL
ZGRF1,GTF2IP12
ZGRF1,C4orf3
ZGRF1,SEPTIN7P14
ZGRF1,BLTP1
ZGRF1,ADH5
ZGRF1,ABHD18
ZGRF1,MFSD8
ZGRF1,CCNI
ZNF330,CYP2U1
ZNF330,CXCL1
ZNF827,UBE2D3
