Gene_1,Gene_2
NDUFC1,MGST2
NDUFC1,SDAD1
NFKB1,NUDT6
NFKB1,OTUD4
NFKB1,NOCT
NFKB1,RASGEF1B
NPNT,SPP1
NPNT,USP53
NPNT,WDFY3-AS2
NPNT,ADH1C
NPNT,SLC39A8
NUDT6,NOCT
NUDT6,OTUD4
NUDT6,GPAT3
NUDT9,DAPP1
NUP54,INTS12
NUP54,SEC24D
OSTC,CISD2
OSTC,PYURF
OSTC,MGST2
OTUD4,SLC39A8
OTUD4,AFF1
OTUD4,CDKL2
PAPSS1,SHROOM3
PAPSS1,LAMTOR3
PAPSS1,SCD5
PAPSS1,ANXA5
PAQR3,MMRN1
PAQR3,MGST2
PARM1,ADH1C
PARM1,CDS1
PARM1,ELF2
PARM1,PTPN13
PARM1,FRAS1
PARM1,NAA15
PARM1,INTU
PARM1,SHROOM3
PARM1,PPM1K
PARM1,AIMP1
PDE5A,C4orf3
PDE5A,GTF2IP12
PDE5A,PKD2
PDE5A,LARP1B
PDE5A,SEPTIN11
PDE5A,PCDH18
PDE5A,FAM47E
PDE5A,PGRMC2
PDE5A,ANKRD50
PDE5A,NDNF
PDE5A,CYP2U1
PDE5A,AFF1
PDE5A,UNC5C
PDE5A,PTPN13
PDE5A,INPP4B
PDE5A,ZNF330
PDE5A,G3BP2
PDE5A,MAPK10
PDE5A,UBE2D3
PDE5A,PRSS12
PDE5A,RNF150
PDE5A,USP53
PDLIM5,CDKL2
PDLIM5,OTUD4
PDLIM5,BMP3
PDLIM5,SETD7
PDLIM5,NAP1L5
PDLIM5,THAP9
PDLIM5,HADH
PDLIM5,TIGD2
PDLIM5,FGF2
PDLIM5,INPP4B
PDLIM5,SMAD1
PDLIM5,PKD2
PDLIM5,FAM241A
PDLIM5,SYNPO2
PDLIM5,HHIP
PDLIM5,PCDH18
PDLIM5,CXCL2
PDLIM5,NOCT
PDLIM5,TRAM1L1
PF4,CXCL5
PF4,HNRNPDL
PF4,BMP2K
PGRMC2,PPM1K
PKD2,CDKL2
PKD2,HHIP-AS1
PKD2,ARHGEF38
PKD2,INPP4B
PKD2,SLC39A8
PKD2,MGST2
PKD2,FGF2
PKD2,UNC5C
PKD2,BLTP1
PKD2,SEPTIN11
PKD2,FAM13A
PKD2,CCNI
PKD2,PAQR3
PLA2G12A,CXCL9
PLA2G12A,BLTP1
PLA2G12A,C4orf3
PLAC8,PRKG2
PLAC8,FAM47E
PLAC8,CDS1
PPA2,HADH
PPA2,RAB33B
PPA2,PARM1
PPA2,NDUFC1
PPA2,CFI
PPA2,HHIP-AS1
PPA2,LAMTOR3
PPA2,PYURF
PPA2,CDKL2
PPA2,COX18
PPA2,CYP2U1
PPA2,ARHGEF38
PPA2,PCDH18
PPA2,HHIP
PPA2,ZNF330
PPA2,ADH5
PPBP,PF4
PPBP,CXCL5
PRDM5,PARM1
PRDM5,ABHD18
PRDM5,BLTP1
PRDM5,INTU
PRDM8,ENOPH1
PRDM8,ADH5
PRDM8,SPRY1
PRDM8,MCUB
PRKG2,SLC39A8
PRKG2,SHROOM3
PRSS12,FAM47E
PRSS12,IL15
PRSS12,SHROOM3
PRSS12,CDS1
PRSS12,MCUB
PRSS12,MAPK10
PRSS12,LINC01091
PRSS12,ADH5
PRSS12,PLAC8
PTPN13,C4orf3
PTPN13,CDKL2
PTPN13,BLTP1
PTPN13,GTF2IP12
PTPN13,PYURF
PTPN13,ARHGEF38
PTPN13,PCDH18
PTPN13,CAMK2D
PTPN13,CDS1
PTPN13,BMP3
PTPN13,MGST2
PTPN13,IL15
PYURF,CXCL8
RAB33B-AS1,BLTP1
RAB33B-AS1,SEC24D
RAP1GDS1,ADH1C
RAP1GDS1,COQ2
RAP1GDS1,SCARB2
RAP1GDS1,USP38
RAP1GDS1,ANXA5
RAP1GDS1,MAPK10
RAP1GDS1,LIN54
RASGEF1B,NOCT
RASGEF1B,ADH1C
RASGEF1B,PCDH18
RASSF6,CDS1
RASSF6,PCDH18
RNF150,EIF4E
RNF150,PTPN13
RNF150,CDS1
RNF150,NDNF
RNF150,CYP2U1
RNF150,NPNT
RNF150,CDKL2
RPL34,CCNI
RPL34,OSTC
RPL34,ANKRD50
RPL34,NDNF
RPL34,LINC02615
RPL34,ABCE1
RPL34,WDFY3-AS2
RPL34,DNAJB14
RPL34,PDE5A
RPL34,SGMS2
RPL34,ABRAXAS1
RPL34,NDUFC1
RPL34,SLC10A7
RPL34,GPRIN3
RPL34,SNHG8
RPL34,SHROOM3
RPL34,BTC
RPL34,SCOC
SCARB2,ZGRF1
SCARB2,ADH1C
SCARB2,INTU
SCARB2,HNRNPDL
SCARB2,LINC01094
SCARB2,SEC24B-AS1
SCARB2,ANTXR2
SCARB2,ABHD18
SCARB2,ADH5
SCARB2,NDNF
SCARB2,ANKRD50
SCARB2,MANBA
SCARB2,SCOC
SCARB2,SCLT1
SCARB2,SPARCL1
SCARB2,PRDM8
SCARB2,LARP1B
SCARB2,SEPTIN11
SCARB2,C4orf3
SCARB2,GTF2IP12
SCARB2,G3BP2
SCARB2,ENOPH1
SCARB2,PTPN13
SCARB2,MFSD8
SCARB2,PGRMC2
